fips,state,county,child_poverty_rate,convenience_stores,convenience_stores_per_1k,csa_farms,deep_poverty_rate,dollar_stores,dollar_stores_per_1k,farmers_markets,farmers_markets_accepting_snap,farmers_markets_per_1k,fast_food_per_1k,fast_food_restaurants,food_banks,food_hubs,food_insecurity_rate,full_service_per_1k,full_service_restaurants,general_food_sales_tax,grocery_stores,grocery_stores_per_1k,low_access_children,low_access_low_income,low_access_no_car_hh,low_access_pop,low_access_seniors,low_access_snap_hh,median_household_income,metro_nonmetro,pct_65_and_older,pct_adult_diabetes,pct_adult_obesity,pct_farmers_markets_snap,pct_free_lunch_eligible,pct_low_access,pct_low_access_children,pct_low_access_low_income,pct_low_access_no_car,pct_low_access_seniors,pct_low_access_snap,pct_reduced_lunch_eligible,pct_school_breakfast,pct_school_lunch,pct_snap_participants,pct_summer_food,pct_under_18,pct_wic_participants,persistent_poverty,population_loss,poverty_rate,snap_authorized_stores,snap_benefits_per_capita,snap_participation_rate,snap_redemptions_per_store,snap_stores_per_1k,specialized_food_stores,supercenters,supercenters_per_1k,very_low_food_security_rate,wic_authorized_stores,wic_redemptions_per_capita,wic_stores_per_1k
36037,NY,Genesee,14.2,25,0.438642651,3,4.449444474,11,0.193002775,4,0,0.069551915,0.614099741,35,0,0,12.3,0.929922462,53,0,9,0.15791136,8490.489831,928.5883336,696.2629871,5867.886127,5556.921035,1126.553379,62785,0,19.92018908,9.6,30.1,0,36.40645237,9.766950607,64.03567505,1.545612216,2.934351683,59.17913818,4.7477808,6.805604616,5.867732937,9.62528497,14.61834592,28.35146359,19.78831267,1.830825264,0,0,9.6,51,22.99803543,89,1129242.718,0.876228452,3,3,0.052637119,4.7,3,,0.051542848
36039,NY,Greene,17.9,36,0.763083696,2,4.275184275,13,0.275557995,4,0,0.084226482,0.657099843,31,0,1,12.3,1.695741534,80,0,13,0.275557995,8268.282115,967.4067939,1249.500258,5762.288436,7435.215677,1283.418454,61375,0,22.29663475,8,30.1,0,39.31795386,11.70697117,87.19976807,1.965435028,6.303285599,87.3292923,6.474390507,5.165496489,5.867732937,9.62528497,14.61834592,28.35146359,17.32907722,1.830825264,0,0,11.7,50,27.04707718,89,961855.6465,1.040214658,4,,,4.7,7,5.549346924,0.145630062
36041,NY,Hamilton,16.6,9,2.071346283,0,4.662283323,0,0,2,0,0.451059997,1.150748014,5,0,0,12.3,2.761795282,12,0,3,0.690448821,776.4315968,589.9580568,101.678643,2579.842043,1057.46689,170.4391463,57427,0,33.77716859,8.1,30.1,0,29.41176471,53.34661102,97.66435242,12.1992979,4.495077133,93.58113861,7.534887314,8.597285068,5.867732937,9.62528497,14.61834592,28.35146359,13.04092422,1.830825264,0,0,9.6,5,19.19831276,89,15479.54036,0.982318282,,,,4.7,1,,0.196463659
36043,NY,Herkimer,19.6,27,0.4430224,1,4.709578776,9,0.147674128,5,4,0.080862969,0.623512983,38,0,0,12.3,0.8860448,54,0,10,0.164082363,8322.650494,2694.83075,810.5721533,7996.369026,5978.727717,1953.805883,59366,1,21.57501788,8.9,30.1,80,44.3060686,12.39382076,58.20849228,4.176801682,3.079213381,55.07302475,7.422146797,7.229551451,5.867732937,9.62528497,14.61834592,28.35146359,20.6471674,1.830825264,0,0,13.3,53,40.47775269,89,1624277.761,0.879040658,,,,4.7,6,9.555908203,0.099514037
36045,NY,Jefferson,17.6,63,0.582820654,0,6.452458187,26,0.240529165,16,3,0.143170327,0.730838597,79,0,0,12.3,1.017623425,110,0,28,0.259031415,18004.78227,6819.6114,1354.509647,17712.35438,7755.338001,3273.36041,59430,1,14.81310133,9.9,30.1,18.75,38.31125828,15.23918629,60.75922775,5.86739254,3.117326736,59.74376297,7.533452511,10.50220751,5.867732937,9.62528497,14.61834592,28.35146359,22.8604964,1.830825264,0,0,12.4,116,38.23334503,89,3302578.143,0.98769635,8,4,0.037004486,4.7,19,15.27510643,0.161777854
36047,NY,Kings,25.8,669,0.263496399,1,8.274110919,452,0.178027466,44,33,0.017035577,0.849963009,2158,0,1,12.3,0.854295552,2169,0,2019,0.795215607,83.86466565,41.2541658,9.673495737,373.221286,46.89671878,8.399718986,66943,1,13.61849131,8.8,30.1,75,57.59279432,0.014900838,0.014109652,0.00164707,0.001055073,0.016304359,0.000916144,4.479237828,5.867732937,9.62528497,14.61834592,28.35146359,21.7721816,1.830825264,0,0,19.2,3074,62.44914246,89,151953294.6,1.147177577,584,14,0.005514125,4.7,626,26.1952877,0.23361522
36049,NY,Lewis,18.8,14,0.534616411,0,4.483098378,7,0.267308205,4,2,0.151245892,0.420055747,11,0,1,12.3,0.992859066,26,0,4,0.152747542,5845.402064,1215.749686,402.1867191,3675.594893,3361.48792,1331.355432,59978,0,19.79158829,10,30.1,50,40.67561314,13.56959057,87.20575714,4.488314152,3.825249434,82.47026062,12.66269207,10.6894956,5.867732937,9.62528497,14.61834592,28.35146359,23.1735761,1.830825264,0,0,12.6,28,30.15172958,89,444345.1311,1.049082041,4,,,4.7,3,,0.112401649
36051,NY,Livingston,14.1,39,0.625020027,2,6.028067191,13,0.208340004,7,1,0.110712193,0.737203121,46,0,0,12.3,0.7692554,48,0,11,0.176287696,9183.636758,2556.680792,1046.566229,11760.66577,5931.133955,1942.938441,65221,1,19.52323964,8.4,30.1,14.28571415,34.68625498,17.98459435,69.48352051,3.909716368,4.287624359,66.01150513,7.959926605,5.104581673,5.867732937,9.62528497,14.61834592,28.35146359,18.96205971,1.830825264,0,0,12,48,25.48025131,89,1194735.146,0.774443388,,,,4.7,10,7.341549397,0.161342368
36053,NY,Madison,14,27,0.383098274,2,4.025568227,13,0.184454724,8,0,0.11300233,0.624308288,44,0,0,12.3,0.666874766,47,0,11,0.156077072,12072.62066,4248.232919,1055.740868,12326.02454,7512.56381,2403.663003,66419,1,19.03375676,7.6,30.1,0,36.7468597,16.78334618,75.43030548,5.784473419,3.803923368,73.37204742,8.660600662,6.536086864,5.867732937,9.62528497,14.61834592,28.35146359,19.33809692,1.830825264,0,0,10.4,63,25.7598114,89,1337358.235,0.926198184,3,,,4.7,10,8.418814659,0.147015586
36055,NY,Monroe,18.1,291,0.392765552,1,6.254141895,79,0.106627077,29,19,0.039058607,0.767984867,569,1,2,12.3,0.805776775,597,0,190,0.256444871,68725.5426,51064.98382,6696.683404,252370.5526,43237.46665,8188.849182,66003,1,18.50237608,8.6,30.1,65.51724243,37.63956076,33.90509796,40.73855972,6.860401154,2.229092121,41.73742294,2.725782156,3.491088344,5.867732937,9.62528497,14.61834592,28.35146359,20.31923396,1.830825264,0,0,13.3,587,41.62887573,89,25365940.41,0.776038289,32,17,0.022945067,4.7,60,9.637703896,0.07932248
36057,NY,Montgomery,24.5,32,0.650803328,1,8.156603502,9,0.183038443,7,2,0.141542822,0.69147855,34,0,0,12.3,0.772828937,38,0,8,0.162700832,9845.939462,9225.376262,2304.319761,19056.66448,6449.22383,3459.300415,55523,0,20.10215618,10.7,30.1,28.5714283,45.42332585,37.94712067,83.43309784,18.37029076,11.36700726,77.43094635,17.06442642,3.024699511,5.867732937,9.62528497,14.61834592,28.35146359,22.78123233,1.830825264,0,0,15,55,44.20378113,89,1676901.462,1.108334661,,,,4.7,8,12.10366821,0.16121231
36059,NY,Nassau,6.9,566,0.418845385,0,2.770866815,98,0.072520934,24,12,0.017668586,1.024913192,1385,0,1,12.3,0.946472168,1279,0,482,0.356684566,17003.28224,6489.528769,820.2433261,74410.45967,12078.97742,575.9368504,125118,1,18.41351107,8.4,30.1,50,23.31369625,5.554959297,5.457116127,0.48446238,0.182874501,5.901367188,0.128406003,3.392407539,5.867732937,9.62528497,14.61834592,28.35146359,21.2706355,1.830825264,0,0,6.1,607,8.996788979,89,24920559.58,0.436954707,214,21,0.015540199,4.7,173,8.333529472,0.124535687
36061,NY,New York,22.7,393,0.243798196,4,7.647089293,134,0.083127119,46,31,0.028243367,1.630284071,2628,1,0,12.3,2.535997391,4088,0,1022,0.633999348,0,0,0,2,0,0,84371,1,16.71434752,6.5,30.1,67.39130402,50.0458459,0.000126114,0,0,0,0,0,3.979078123,5.867732937,9.62528497,14.61834592,28.35146359,13.72352739,1.830825264,0,0,17.4,1232,58.71762466,89,58953581.76,0.748541653,368,16,0.009925626,4.7,200,9.291034698,0.121516503
36063,NY,Niagara,19.1,78,0.374287426,2,6.073192206,39,0.187143713,8,4,0.038016852,0.748574853,156,0,0,12.3,0.84454596,176,0,36,0.172748044,21700.9952,11395.48032,2084.224305,42949.06126,15878.18908,3523.284365,61068,1,20.05774313,9.9,30.1,50,40.36671663,19.84074402,46.67884445,5.264255047,2.301586151,46.17363358,3.890724421,6.117753686,5.867732937,9.62528497,14.61834592,28.35146359,19.82357311,1.830825264,0,1,13,189,36.06075287,89,5815716.639,0.890543282,15,5,0.023992782,4.7,22,8.894098282,0.10366112
36065,NY,Oneida,21.4,116,0.510235488,1,6.614528282,40,0.17594327,18,6,0.078405067,0.690577328,157,0,0,12.3,0.919303596,209,0,52,0.228726253,26045.54161,13146.12347,2771.295742,42858.07952,19454.36666,4885.627151,59804,1,19.33096392,10.8,30.1,33.33333206,46.72428695,18.24695396,50.69494629,5.597000599,2.978991032,50.9703598,5.251781464,5.278017862,5.867732937,9.62528497,14.61834592,28.35146359,21.39623048,1.830825264,0,1,14.2,262,46.34272766,89,8398802.623,1.133929133,13,5,0.021992909,4.7,34,12.46341228,0.147151113
36067,NY,Onondaga,19.9,237,0.516099274,0,7.231508512,65,0.141546205,15,1,0.032480963,0.857987761,394,1,1,12.3,0.718619227,330,0,105,0.228651568,42240.1267,28389.85936,5294.279117,124840.8056,26334.26537,6172.955543,65548,1,18.08438751,8,30.1,6.666666508,38.10007797,26.73101807,39.38289642,6.07886076,2.820817232,40.15716553,3.288980246,4.000055692,5.867732937,9.62528497,14.61834592,28.35146359,20.7191364,1.830825264,0,0,14.2,448,40.78944397,89,15710334.72,0.947873294,26,11,0.023953974,4.7,68,10.55413628,0.143873632
36069,NY,Ontario,11.6,53,0.481419921,2,3.748447348,19,0.172584504,8,1,0.072817303,0.753921747,83,0,0,12.3,1.108174205,122,0,15,0.136250913,16258.60819,3288.434153,1485.785372,10674.49534,10482.2683,2340.263935,76137,1,21.53159402,7.8,30.1,12.5,30.02034847,9.89011097,66.90785217,3.046792984,3.453788757,63.10057831,5.440070629,4.775530968,5.867732937,9.62528497,14.61834592,28.35146359,19.69802059,1.830825264,0,0,7.8,74,23.82195854,89,2072483.708,0.659019649,9,5,0.045416974,4.7,15,6.676604271,0.133585066
36071,NY,Orange,18,166,0.430906922,3,5.552031766,44,0.114216298,16,6,0.041890189,0.789130747,304,0,0,12.3,0.890367925,343,0,100,0.25958249,49715.2786,22260.2096,2824.585464,126030.7766,23120.98417,3600.006902,88494,1,14.29867185,7.6,30.1,37.5,35.61303981,33.80535889,48.96657944,5.970878124,2.243069649,56.4132843,2.858850002,6.00883214,5.867732937,9.62528497,14.61834592,28.35146359,25.4185044,1.830825264,0,0,12.2,276,27.00912476,89,10868411.96,0.687872767,36,9,0.023362424,4.7,55,14.74364376,0.137076095
36073,NY,Orleans,22.8,14,0.350192606,0,7.640591632,8,0.200110063,2,0,0.049246527,0.350192606,14,0,0,12.3,0.500275135,20,0,6,0.150082543,7112.437392,1640.613662,838.3859661,3963.29994,4613.281594,1633.923699,56140,1,18.66742682,10.6,30.1,0,44.83294483,9.242123604,74.55384827,3.825790405,5.201228142,74.67273712,10.13663197,7.459207459,5.867732937,9.62528497,14.61834592,28.35146359,20.20920606,1.830825264,0,0,16.1,30,36.5680275,89,861692.9558,0.747235239,,,,4.7,3,,0.074723519
36075,NY,Oswego,23.1,49,0.421157569,2,8.455607393,25,0.214876324,5,3,0.042409539,0.653223991,76,0,0,12.3,0.696199238,81,0,20,0.171901047,18546.00166,3015.592204,1496.048898,9630.98495,9416.678794,4421.227681,59394,1,17.39714954,8.8,30.1,60,46.71894346,7.887203217,65.71237183,2.469590425,3.224243402,61.14726639,9.528508186,6.763309946,5.867732937,9.62528497,14.61834592,28.35146359,21.0431823,1.830825264,0,0,15.7,100,42.95950699,89,3382872.376,0.847191989,5,3,0.025785157,4.7,20,9.234526634,0.169438392
36077,NY,Otsego,18.3,42,0.715490341,0,5.786847397,14,0.238496795,8,1,0.13389346,0.562170982,33,0,0,12.3,1.090270996,64,0,15,0.255532265,9718.699576,6619.847356,1309.415672,21295.31627,8363.767476,2289.168657,61664,0,21.78593398,7.3,30.1,12.5,35.65503432,34.20439911,83.65208435,10.63275528,5.318503857,81.3516922,9.29800415,8.338100686,5.867732937,9.62528497,14.61834592,28.35146359,17.18952908,1.830825264,0,0,13.8,75,28.12416649,89,1403553.081,1.256744504,,,,4.7,8,6.675726891,0.134052753
36079,NY,Putnam,7,44,0.446555436,2,3.116910014,3,0.030446962,3,0,0.030336125,0.751025021,74,0,0,12.3,0.93370682,92,0,26,0.263873667,15586.47232,6676.974998,727.5536014,53404.62111,8239.878873,732.8744248,107014,1,18.2147684,6.8,30.1,0,16.42773045,53.55994415,65.90474701,6.696394444,2.076292276,66.35965729,2.091476917,2.964194196,5.867732937,9.62528497,14.61834592,28.35146359,19.8611623,1.830825264,0,0,6.6,35,7.389308453,89,469745.4099,0.357354343,9,,,4.7,9,4.169338226,0.091891117
36081,NY,Queens,17,645,0.289780706,2,4.943589076,336,0.150955528,20,12,0.00877614,0.927747548,2065,0,0,12.3,0.842385769,1875,0,1317,0.591691792,3130.500216,1663.106937,443.1421179,12723.24885,1887.773083,225.5390803,72807,1,15.62679799,11.2,30.1,60,58.86669554,0.570364594,0.67774266,0.074554645,0.056804571,0.659723759,0.028910929,7.675703768,5.867732937,9.62528497,14.61834592,28.35146359,18.95663373,1.830825264,0,0,13.6,1779,62.80910873,89,84154362.06,0.753549814,376,12,0.005391269,4.7,402,23.52484703,0.170279384
36083,NY,Rensselaer,16.9,85,0.537607193,2,4.960448996,20,0.126495808,10,1,0.062718734,0.765299678,121,0,0,12.3,0.733675718,116,0,35,0.221367672,18484.42091,6530.923817,1418.782571,37662.71082,11440.73977,2029.265456,74106,1,17.66275678,8.7,30.1,10,36.07719575,23.62350082,54.41555786,4.096446514,2.192795515,52.94923019,3.136325598,4.701654195,5.867732937,9.62528497,14.61834592,28.35146359,19.26953392,1.830825264,0,0,12.3,140,25.90159798,89,2986362.933,0.869873166,9,4,0.025299162,4.7,17,6.872663021,0.105627455
36085,NY,Richmond,16.5,147,0.309260786,1,5.176116662,41,0.086256407,4,2,0.008400203,0.698466539,332,0,0,12.3,0.647974968,308,0,195,0.410243899,957.1562845,734.7976995,90.59030656,4686.552926,771.7446773,81.26896417,84744,1,17.1785205,9.7,30.1,50,46.57294881,0.999840617,0.876508713,0.156763524,0.054732054,1.300459504,0.049100369,7.022542661,5.867732937,9.62528497,14.61834592,28.35146359,21.45328161,1.830825264,0,0,11.9,339,63.43895721,89,16648899.4,0.687731385,54,4,0.008415259,4.7,65,8.856153488,0.131865904
36087,NY,Rockland,26.3,103,0.315733016,0,6.29446209,24,0.073568858,8,4,0.024562858,0.827649653,270,0,0,12.3,0.928806782,303,0,100,0.306536913,21382.60652,13584.48372,1575.652946,86176.64576,12984.21769,1697.900679,98054,1,15.65369803,8,30.1,50,31.87459663,27.64845657,24.41494179,4.358373642,1.587687612,31.03228378,1.710869074,3.368415827,5.867732937,9.62528497,14.61834592,28.35146359,29.20618688,1.830825264,0,0,15.2,153,33.09270096,89,12143293.01,0.453567177,43,5,0.015326845,4.7,50,30.89863014,0.148224562
36089,NY,St. Lawrence,19.5,58,0.54112047,0,8.446458619,26,0.24257125,14,10,0.129573241,0.494472176,53,0,0,12.3,0.699724793,75,0,18,0.167933941,16144.12865,8159.801475,1903.821546,18391.75183,10193.27981,3783.410216,55531,0,18.20745588,9.9,30.1,71.42857361,46.19977932,16.42942238,67.81822205,7.289181709,4.575943947,65.53899384,9.093643188,6.912442396,5.867732937,9.62528497,14.61834592,28.35146359,20.49767292,1.830825264,0,0,15,125,36.29550171,89,3084743.815,1.150271416,4,4,0.037318654,4.7,17,8.470196724,0.15643692
36091,NY,Saratoga,8.8,107,0.464615405,1,3.064867482,25,0.108555004,12,3,0.052136965,0.703436434,162,0,0,12.3,0.976995051,225,0,27,0.117239401,33095.05148,7848.200309,1625.928372,53504.12196,17763.36335,3029.70434,87154,1,19.02475065,7.8,30.1,25,20.18836768,24.36357689,66.38127899,3.573747873,1.841451883,59.22305679,3.431304216,3.290318635,5.867732937,9.62528497,14.61834592,28.35146359,19.91134097,1.830825264,0,0,7.7,168,17.07425499,89,2794470.066,0.710876405,13,5,0.021711001,4.7,22,4.280102253,0.093090959
36093,NY,Schenectady,18.3,79,0.50850296,0,5.123270334,18,0.115861431,4,2,0.025748311,0.740225792,115,0,0,12.3,0.662984848,103,0,47,0.30252707,9096.323226,4613.142629,810.5384363,29123.82005,6459.145478,951.245762,72357,1,17.85323388,9.5,30.1,50,37.07945598,18.82271385,25.61695099,2.981472254,1.28890121,27.98226166,1.512651086,3.355404438,5.867732937,9.62528497,14.61834592,28.35146359,21.37149581,1.830825264,0,0,12.9,157,39.64338303,89,4950657.065,0.984653234,6,5,0.032183729,4.7,12,7.39210844,0.075260118
36095,NY,Schoharie,18.5,16,0.513940632,1,5.740487942,6,0.192727745,4,3,0.128629774,0.353334188,11,0,1,12.3,0.803032279,25,0,4,0.128485158,5497.391534,414.7666665,468.4736668,2251.979406,4273.632528,1423.001378,67080,1,22.17136703,8.9,30.1,75,40.42701323,6.876482964,84.16092682,1.266501784,3.558207989,81.8703537,10.8081522,8.888373172,5.867732937,9.62528497,14.61834592,28.35146359,18.08238541,1.830825264,0,0,12.9,31,32.66199875,89,680611.6851,1.034367681,,,,4.7,6,8.188899994,0.2002002
36097,NY,Schuyler,22.2,8,0.452360749,2,6.453254906,0,0,4,1,0.223313972,0.508905828,9,0,0,12.3,1.413627386,25,0,,,3488.795071,65.21675555,351.9833146,149.8276602,2726.939856,881.1583814,57706,0,22.70644765,9.4,30.1,25,41.41509434,0.816811085,89.68624878,0.355540305,4.674413204,87.51411438,11.7019701,7.783018868,5.867732937,9.62528497,14.61834592,28.35146359,18.94066376,1.830825264,0,0,13.6,17,32.90924454,89,390394.9797,0.952114224,,,,4.7,2,,0.112013444
36099,NY,Seneca,20.5,14,0.411873728,1,5.025465799,6,0.176517308,4,1,0.116618074,0.706069231,24,0,0,12.3,0.67664969,23,0,6,0.176517308,5488.424961,726.4876702,687.9821683,2316.206023,3688.315832,903.4988232,60985,0,19.94735908,9.3,30.1,25,,6.570611,72.99407959,2.060899496,5.136878967,67.40343475,6.746052742,,5.867732937,9.62528497,14.61834592,28.35146359,20.68374046,1.830825264,0,0,13.4,30,28.96600151,89,768491.6275,0.89150399,5,,,4.7,5,6.970765114,0.148583993
36101,NY,Steuben,18.4,50,0.528222978,0,5.518708953,20,0.211289182,6,1,0.062633097,0.570480764,54,0,0,12.3,0.718383193,68,0,21,0.221853644,14365.22876,4356.155452,1422.986079,14001.32605,9831.835753,2727.737226,57584,0,20.27162763,10.5,30.1,16.66666603,41.22030741,14.14418221,61.92442703,4.400601387,3.527131796,62.55144119,6.761196613,8.656597245,5.867732937,9.62528497,14.61834592,28.35146359,21.51756711,1.830825264,0,0,13.7,93,32.66178513,89,2551220.774,0.993759632,4,,,4.7,12,9.109602928,0.12822704
36103,NY,Suffolk,7.5,654,0.443608463,5,3.381740672,119,0.08071775,23,11,0.015529072,0.944194198,1392,2,0,12.3,0.936054587,1380,0,437,0.296417296,106829.6396,60344.87621,6382.841841,425714.5889,66050.90706,7740.727735,112681,1,17.74286988,7.6,30.1,47.82608795,30.94955783,28.50735474,29.86821365,4.040906429,1.276767492,32.73200989,1.548387051,4.519704231,5.867732937,9.62528497,14.61834592,28.35146359,20.4144385,1.830825264,0,0,6.4,736,21.35187912,89,28966464.23,0.482785672,230,32,0.021705614,4.7,201,9.55365181,0.131847724
36105,NY,Sullivan,27.8,55,0.725574493,2,7.007315032,19,0.250653028,8,2,0.105963074,0.804728091,61,0,1,12.3,1.081765652,82,0,33,0.435344726,11941.98389,2206.691087,1682.258295,3605.086953,8136.221711,2607.499712,57017,0,18.66732804,8.6,30.1,25,,4.648905754,67.94483185,2.845617533,5.581665993,71.02768707,8.651579857,,5.867732937,9.62528497,14.61834592,28.35146359,21.41585267,1.830825264,0,0,17.1,111,47.49435043,89,4996855.752,1.409971476,7,,,4.7,10,15.310956,0.127024457
36107,NY,Tioga,16.6,19,0.396626592,0,4.039940798,11,0.229625925,3,3,0.061779242,0.459251851,22,0,0,12.3,0.793253183,38,0,10,0.208750829,9115.73604,542.1547224,573.244951,4248.358175,5990.969739,1939.524044,64052,1,20.34052213,8.4,30.1,100,43.15417811,8.309746742,76.11034393,1.060449362,2.816928625,74.58876801,9.530830383,6.185432196,5.867732937,9.62528497,14.61834592,28.35146359,21.42193788,1.830825264,0,1,11.7,38,30.05664063,89,544647.8642,0.786033452,4,,,4.7,7,4.274240494,0.144795626
36109,NY,Tompkins,14,36,0.356231064,2,11.46789991,10,0.098953076,6,3,0.058369733,0.692671537,70,0,0,12.3,0.999426067,101,0,20,0.197906151,11518.85997,5533.52312,1498.832558,15392.05327,6833.865586,2115.157879,65402,1,15.17022886,7.1,30.1,50,34.23159018,15.15502834,69.14496613,5.448311329,3.846415043,62.52965164,5.428074837,5.771967271,5.867732937,9.62528497,14.61834592,28.35146359,14.84017401,1.830825264,0,0,16.2,79,21.82492638,89,1673851.264,0.770318389,5,3,0.029685924,4.7,12,4.927215099,0.117010385
36111,NY,Ulster,14.2,103,0.579576373,3,7.292815142,26,0.146300837,14,8,0.078387894,0.821535468,146,0,0,12.3,1.361723185,242,0,45,0.253212988,27486.53267,11199.35023,2708.555134,42615.56657,19521.3146,4892.521667,77427,1,20.43816091,7.7,30.1,57.1428566,39.37472086,23.35189056,74.65920258,6.136865616,3.812235355,72.18353271,6.88612318,5.899955337,5.867732937,9.62528497,14.61834592,28.35146359,17.81348467,1.830825264,0,0,11.3,144,28.47942734,89,3785094.112,0.790544212,19,4,0.022507822,4.7,19,4.5004673,0.10430792
36113,NY,Warren,15.4,43,0.674446344,0,3.790343722,12,0.18821758,7,4,0.108923987,0.988142312,63,0,0,12.3,2.180186987,139,0,21,0.329380751,7513.596598,3505.115661,812.5028951,20895.01604,6513.052298,1379.424808,69314,1,23.20610919,7.3,30.1,57.1428566,34.76121239,31.80028915,55.47136688,5.33446312,2.902832747,57.90924072,4.928277493,4.417850352,5.867732937,9.62528497,14.61834592,28.35146359,17.84991709,1.830825264,0,0,10.2,72,29.16588211,89,1964656.402,1.096157312,6,3,0.047054395,4.7,18,16.08787537,0.274039328
36115,NY,Washington,18.3,24,0.396000385,0,4.142512077,16,0.264000267,7,0,0.114384688,0.610500634,37,0,0,12.3,0.528000534,32,0,10,0.16500017,8273.978824,1494.970099,748.6077389,4712.435573,6132.020785,1799.518019,61633,1,20.2962383,9.1,30.1,0,40.05812004,7.454498291,62.13095093,2.364860296,3.100852251,63.1711235,7.45388937,6.147311948,5.867732937,9.62528497,14.61834592,28.35146359,19.26527683,1.830825264,0,0,12.3,53,29.88427925,89,955085.2475,0.864459276,4,,,4.7,8,6.363430023,0.130484417
36117,NY,Wayne,13.8,37,0.414152831,1,5.081012882,19,0.212673083,6,3,0.066619292,0.749952435,67,0,0,12.3,0.604439259,54,0,16,0.179093122,15074.12013,1821.378987,1137.727634,5737.840517,8925.64616,2311.723249,65299,1,19.61153775,9.9,30.1,50,38.65260293,6.118927479,67.59998322,1.94234848,3.109819889,66.79373169,6.31877327,7.757740728,5.867732937,9.62528497,14.61834592,28.35146359,21.4048618,1.830825264,0,0,10,75,26.51324272,89,1662673.127,0.82125181,4,,,4.7,13,7.364735603,0.142350316
36119,NY,Westchester,11.4,313,0.324083,2,4.002665168,63,0.065230764,34,10,0.035138052,0.824185491,796,1,0,12.3,1.091320992,1054,0,422,0.436942548,45622.37269,12893.75298,1871.650886,133301.0162,25959.83499,1185.534751,109131,1,17.44514698,7,30.1,29.41176414,31.8746454,14.04479885,20.00981331,1.358505607,0.5390203,18.65976334,0.341424406,3.97423489,5.867732937,9.62528497,14.61834592,28.35146359,22.10298699,1.830825264,0,0,9.4,559,22.62083817,89,30720581.55,0.560174108,137,12,0.012424907,4.7,144,10.58014107,0.144302458
36121,NY,Wyoming,12,22,0.557455957,0,4.120494036,6,0.152033448,4,0,0.099787951,0.608133793,24,0,0,12.3,0.608133793,24,0,8,0.202711269,6384.198772,1797.679033,533.9663367,9151.510551,4271.41622,1106.546075,66261,0,18.96079544,9.2,30.1,0,35.54781093,21.70919418,73.34786987,4.26445055,3.444721937,74.63596344,7.138546467,6.534524069,5.867732937,9.62528497,14.61834592,28.35146359,18.83990032,1.830825264,0,0,9.4,27,17.94205856,89,503253.7283,0.669344068,3,,,4.7,7,7.219703674,0.173533633
36123,NY,Yates,18.9,9,0.363196135,1,6.494389663,4,0.161420494,3,1,0.120768085,0.403551251,10,0,0,12.3,0.847457647,21,0,10,0.403551251,4422.663171,45.42961285,639.1720285,150.6202207,2699.416602,624.1693155,63619,0,21.88584807,10.7,30.1,33.33333206,46.87624353,0.594209492,71.16110992,0.179223657,6.716108322,64.02790833,6.558466911,5.531237565,5.867732937,9.62528497,14.61834592,28.35146359,22.94340841,1.830825264,0,0,10.6,22,23.57075691,89,290291.2092,0.890219748,,,,4.7,2,,0.080929063
37001,NC,Alamance,17.6,74,0.431874692,2,6.235859986,37,0.215937346,4,1,0.024033261,0.747026503,128,0,0,10.9,0.752862632,129,0,26,0.151739761,18999.22474,16793.64031,1269.326149,37774.22474,11175.54288,4384.79958,58847,1,17.42554619,9.6,34.1,25,53.17155893,24.99435997,53.6050148,11.11197567,2.116954803,50.6115799,7.312874317,4.929947107,3.158687511,5.413192914,13.89383822,27.97295106,21.84522941,2.451233504,0,0,12.5,152,37.48069382,76,5323778.12,0.884857893,7,5,0.029180722,4,27,17.59718513,0.1571787
37003,NC,Alexander,18.3,10,0.267086893,0,4.460448037,10,0.267086893,1,0,0.026771611,0.400630325,15,0,0,10.9,0.480756402,18,0,,,7089.753793,2824.765639,361.3177453,7590.268892,4472.736815,1430.860487,52989,1,20.2612227,7.9,34.1,0,46.12509835,20.40504646,83.87263489,7.593864441,2.504802465,79.48706055,9.91931057,8.123524784,3.158687511,5.413192914,13.89383822,27.97295106,19.67676435,2.451233504,0,0,12.6,29,35.85863876,76,656720.7272,0.794411719,,,,4,3,,0.082180522
37005,NC,Alleghany,28.4,7,0.625334978,0,7.877218935,0,0,1,0,0.089597709,0.625334978,7,0,0,10.9,1.518670678,17,0,3,0.268000722,1899.246136,222.0575925,127.9568968,477.024616,1876.006223,725.4187732,45239,0,28.0859662,7,34.1,0,81.56836461,4.276329994,84.97745514,1.990655303,2.678043127,81.42388153,15.182477,1.876675603,3.158687511,5.413192914,13.89383822,27.97295106,17.87288758,2.451233504,0,0,17.8,12,38.11565781,76,198405.377,1.092001081,,,,4,2,,0.182000175
37007,NC,Anson,30.5,14,0.580985188,0,8.213277174,7,0.290492594,2,0,0.08039555,0.705482006,17,0,0,10.9,0.456488371,11,0,,,4751.422237,1246.818621,676.5652113,2267.648695,2919.427527,1511.591546,40773,1,20.29471775,9,34.1,0,99.00990099,8.414905548,79.64167023,4.626757622,6.935573578,75.51545715,15.49555683,0,3.158687511,5.413192914,13.89383822,27.97295106,19.08864203,2.451233504,0,0,21.2,37,72.86522675,76,762638.3045,1.666666627,,,,4,8,13.13506508,0.360360354
