id,created_at,attended,did_not_attend_reason,rating,text,wait_time_minutes,information_accurate
d24eb0b3-0bad-4a27-8f8b-d00d32fc25c2,2023-08-02T12:36:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,28,true
c8926484-7d83-4bf6-8503-9077d548d284,2024-06-12T20:58:13.000Z,true,,3,,70,true
b8354713-7d3f-46a8-8345-3d2ddad232df,2023-08-21T18:33:13.000Z,true,,3,Some items were expired which was disappointing. Staff replaced them quickly.,20,true
f106ce02-85ec-4994-8745-79d3d3058463,2024-06-10T18:23:13.000Z,true,,4,They had halal options available which was so important for my family.,6,true
765ef811-135b-4317-bcfd-6f3289e990f2,2024-03-09T07:44:13.000Z,true,,4,They had halal options available which was so important for my family.,11,true
47eb679e-6dfc-4ff4-bde6-0e6d61e066e5,2025-04-12T23:18:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,27,false
92ab122a-94d2-4c5b-8b9a-cca068d5aa93,2024-09-11T12:47:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,69,true
9686f99e-8be5-493f-ba78-c98ca1e9e699,2025-01-30T21:39:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,13,true
b389af9c-a413-4347-9caa-5b3115e0bdf7,2025-11-17T19:15:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,21,true
63a3ad3d-f6f2-485d-8aab-a03b60365252,2025-07-18T18:50:13.000Z,true,,2,,27,false
7dda0591-90c5-4413-9c8d-a86ce3e2cb4a,2025-03-29T11:37:13.000Z,true,,1,,80,true
7806cc5a-2c21-4f7d-b953-c5a4994093df,2025-10-31T16:28:13.000Z,true,,3,Good but the distribution area felt cramped with so many people.,64,false
ad70e4ef-44f8-4c80-b80f-182209b74274,2025-12-01T06:10:13.000Z,true,,2,Staff were dismissive and made me feel unwelcome. Will not be returning.,19,false
8e0580b6-4d6b-4706-ae2e-d509799d3b7b,2024-01-25T08:10:13.000Z,true,,4,,19,true
70fc473a-593e-4212-91c9-d7bccdc25976,2023-08-02T04:27:13.000Z,true,,3,Fine experience overall. Nothing special but nothing bad either.,25,true
622c4c9c-7239-483f-b295-b57003e46146,2024-01-21T18:25:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,12,true
a3bf3714-32cd-478b-ae0a-dad5cb03f8c2,2025-09-10T11:29:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",25,true
096f7ea3-5750-4b75-aa66-5ed8b8bea973,2023-06-22T23:16:13.000Z,true,,2,They turned me away because I live outside their zip code. Felt dehumanizing.,68,false
9f2d791e-0a11-46c6-bbcb-feb14545753f,2024-10-17T13:40:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,24,true
ea99aaf7-e29c-42cf-bfe0-3ea5247c07a1,2025-12-22T23:09:13.000Z,true,,3,Smaller portions than last month but still grateful for what was available.,58,true
ce979bde-47e4-4a79-a772-0a322d68f892,2025-12-06T23:15:13.000Z,true,,1,Staff were dismissive and made me feel unwelcome. Will not be returning.,46,false
1071ac31-075b-4896-9cac-9877ad9d418b,2024-02-12T11:35:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,50,true
f3a7952f-7c4c-4e2f-9d50-11d94d0b063f,2026-03-05T19:45:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,6,true
b3ff781f-2f27-4aee-95eb-cae87e1e477b,2024-11-19T22:13:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,12,true
f8115d02-9040-4fb8-bdb9-082ba3daf02a,2024-12-08T23:45:13.000Z,true,,4,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",25,false
2fe17b90-7196-4c72-8d79-6b420021ffba,2024-03-09T08:07:13.000Z,true,,3,They were low on fresh produce but had plenty of canned goods.,71,true
809d1272-fe13-432f-9f4d-c176e294dbe9,2025-01-31T09:58:13.000Z,true,,5,Great experience for the third time in a row. Consistently excellent.,10,true
cd761212-1ce3-4ec3-bc0f-ff92d5ff856b,2023-05-07T10:37:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,27,true
9a354cbb-0b63-47d9-b4cb-bcf4a62b8a01,2023-03-17T15:06:13.000Z,true,,4,,17,true
64df9725-f324-4eb5-b492-32a2ad2ef0b0,2026-02-13T03:20:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,26,true
6f0f24e5-2fc2-422c-ab96-18e7fafc1043,2024-05-11T09:32:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,14,true
41c70375-d9b9-4d5f-a187-9f00e4bf2ee3,2023-09-12T12:30:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,15,true
e97a5117-cb54-46f6-b7a9-fff944f80362,2025-10-14T08:23:13.000Z,true,,4,Friendly atmosphere and no excessive paperwork. Felt like a real community.,23,true
32a36468-94d8-4742-a41f-bbb0a8854db7,2023-04-01T18:37:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,7,true
779699a3-949e-42b3-af01-cb0b0d9b2a39,2024-05-21T10:54:13.000Z,true,,2,Staff were dismissive and made me feel unwelcome. Will not be returning.,43,false
11e4a62c-a0a7-4d0d-9114-8bfd3e14803f,2026-02-06T08:02:13.000Z,false,They only serve specific days and listing was wrong,2,"Long wait, rude volunteer, and barely any food left. Extremely frustrating.",,false
21c00dab-c340-4e44-8f37-39f896a3d45b,2025-02-21T00:40:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,71,true
a044f534-4590-4725-a167-08623c41789c,2024-05-17T08:17:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",18,true
0621d7d6-f2af-4815-a1ad-34f5c7a501b4,2025-09-14T16:49:13.000Z,true,,4,"Well stocked today. Fresh produce, frozen meat, and pantry staples all available.",18,true
62747fca-c3a6-45f9-a18a-2c192456a423,2024-04-22T17:16:13.000Z,false,"Arrived too late, they had stopped distributing",1,Location has moved but the listing hasn't been updated. Showed up at an empty building.,,false
81cfb875-fab7-4c0e-9489-a16455243c00,2025-10-19T03:37:13.000Z,true,,4,"Well stocked today. Fresh produce, frozen meat, and pantry staples all available.",26,true
9e44f64a-73e7-4d16-b7b9-e0ece22368b3,2024-09-04T00:29:13.000Z,true,,3,Fresh bread and vegetables today. Everything was clean and well presented.,10,true
47d57326-5002-499e-b327-712d9ffd1979,2025-08-03T12:48:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,18,true
9ca1d4fc-ed9b-4987-a08d-136c118c4699,2023-12-06T06:26:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",32,true
577027c8-9d43-4e77-baa8-0095925fddd1,2025-03-20T06:13:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",20,true
ecc61796-5682-49b1-b2f2-8f1f46fa7803,2025-11-24T05:00:13.000Z,false,Outside of their service zip code area,1,"Long wait, rude volunteer, and barely any food left. Extremely frustrating.",,false
6f8e04f3-5592-4687-a1f1-947f96eed32c,2025-05-13T11:39:13.000Z,true,,4,,15,true
caf82f37-f3a5-44a7-9732-280fe5dccf07,2025-04-29T09:11:13.000Z,true,,2,Staff seemed short-handed today which slowed things down.,51,false
fc8f7236-312b-43c2-8ba0-3755dd92a3be,2025-08-16T02:45:13.000Z,true,,1,Hours on the website are completely wrong. Please update them.,65,false
9f98d143-a491-409c-85c2-13f9e487addb,2025-01-28T10:23:13.000Z,false,Location was closed when I arrived,2,The phone number listed doesn't work. Had no way to check if they were open.,,false
2a5d000c-8347-456e-b5e9-f4bd5d096239,2025-03-08T10:40:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,27,true
2188bc80-0f47-43ce-924b-705cf5fde6dd,2024-04-11T05:27:13.000Z,true,,4,They had halal options available which was so important for my family.,15,true
2cfd8868-e354-4835-a7ae-1449dd4592c1,2026-02-13T14:22:13.000Z,true,,1,Location has moved but the listing hasn't been updated. Showed up at an empty building.,23,true
f8547d35-70f8-4836-89b5-a973594f6e74,2025-09-16T21:16:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,5,true
424ecb1f-a3cd-4275-ad53-f5ea2e2d6751,2024-05-16T06:21:13.000Z,true,,5,,27,true
64d01dc0-8338-4718-a736-a81d7ce96874,2024-01-24T20:40:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,9,true
e3a8589e-bd58-4594-b823-c65bf38d05e7,2023-12-29T14:26:13.000Z,true,,4,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",23,true
9f3adb01-50e4-48d8-ba7b-88832566a006,2025-10-27T06:53:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",25,true
72789376-cb6c-4214-a625-2d8ab4f6ee1f,2023-11-19T16:21:13.000Z,true,,3,Limited parking made it difficult but the pantry itself was well run.,49,true
d929f154-7430-4bb4-a20a-b284f21905bb,2023-12-19T08:46:13.000Z,true,,5,They had halal options available which was so important for my family.,19,true
d1f06a0b-ef7a-41f8-bc5e-f55e35805c05,2025-01-09T22:43:13.000Z,false,Did not have required ID documentation,2,Arrived at 10am and was told they were already out of food. Very disappointing.,,true
d02ba046-9858-4072-a2f1-1c761a6d93d7,2023-04-11T13:15:13.000Z,true,,3,Limited parking made it difficult but the pantry itself was well run.,33,true
25f6ca87-739d-462e-942c-237b5d3e0c9b,2024-08-31T22:21:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",17,true
f82bc183-7252-4076-a1c1-b5462e26fa1f,2023-12-01T19:09:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,14,true
f640a06a-73e7-4c0c-bfca-024d6cc6a51c,2024-10-08T00:19:13.000Z,true,,2,Smaller portions than last month but still grateful for what was available.,59,false
3cee91ea-c929-4b6d-bd0b-13b82f759d29,2025-12-11T23:15:13.000Z,true,,2,Not enough staff for the number of people waiting. Chaotic and disorganized.,43,true
a579ad30-bd4d-45d4-b6f0-b9b8e7184b27,2023-10-13T10:48:13.000Z,true,,3,Mixed visit. Long line but staff were friendly once inside.,72,true
657dbcd5-1b35-4a96-82ad-2e85485d43db,2024-06-17T03:03:13.000Z,true,,5,They had halal options available which was so important for my family.,26,true
f480be2b-c3d8-48b4-9d51-e0833d55ab15,2023-07-19T09:06:13.000Z,true,,2,Got some basics but selection was more limited than previous visits.,29,true
de91faba-15c9-4f04-99dd-124a90276356,2023-12-28T09:37:13.000Z,true,,4,Friendly atmosphere and no excessive paperwork. Felt like a real community.,13,true
0cb2e615-fe74-4db8-ad77-a9f8e69fbba2,2023-12-06T12:01:13.000Z,true,,3,,46,true
247e5e2b-86ca-49ba-bd68-60999da0e1b5,2026-01-22T10:39:13.000Z,true,,4,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",20,true
b6de9e04-6dc5-4b7c-9c0e-0084781f2537,2025-02-22T00:28:13.000Z,true,,3,Mixed visit. Long line but staff were friendly once inside.,41,true
a15040ab-31c4-4893-b74c-c351cb398835,2024-01-27T10:24:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,50,false
e26313a1-914b-43c0-957a-58973359a8b7,2024-08-06T04:20:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,18,true
3cc931e0-bb55-4107-bc0a-559beee044ef,2025-04-05T13:03:13.000Z,true,,3,Great experience for the third time in a row. Consistently excellent.,19,true
649a2be2-aebd-4f5e-bdab-1d494915593f,2023-04-22T05:13:13.000Z,true,,4,Huge variety today including fresh eggs and dairy. Really helped my family this week.,29,true
8133f288-460c-446a-9ab6-7dd8d48b9301,2025-08-22T23:46:13.000Z,true,,2,,25,true
88f570fd-515d-49a9-bcfd-8076f2b4e1ea,2024-04-23T20:14:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",12,true
b12ad04b-863c-487c-a4e3-4cfdd64eaef5,2025-02-21T18:39:13.000Z,true,,3,The volunteers remembered me from last time. Such a warm community here.,24,true
c3764236-9a99-4ff3-9c01-c2e4a79dcf80,2023-08-29T01:24:13.000Z,true,,2,Arrived at 10am and was told they were already out of food. Very disappointing.,19,true
28bf79c5-89e6-45b4-8202-e05b151ade64,2025-11-05T11:39:13.000Z,true,,3,Very organized and efficient. Was in and out in 15 minutes with a full bag.,16,true
cb77f356-454c-4d8a-9209-baf685e2f6a3,2024-07-01T19:57:13.000Z,true,,3,Friendly atmosphere and no excessive paperwork. Felt like a real community.,11,true
7e612008-c81a-49de-a215-84d9f136dc1b,2024-12-03T18:22:13.000Z,true,,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,57,false
353db39e-403b-4d2d-a418-0d4f66a7bafe,2025-07-03T13:23:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,49,true
930b6eb1-72f7-4adc-8154-19f42de6ad0d,2025-10-07T12:06:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,9,false
2b7b7fed-d847-421d-b1d2-10bb7e4a1060,2023-12-12T13:23:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",23,true
0cfe4745-9017-44cd-b41d-5a8cfe89dcb4,2025-03-05T19:47:13.000Z,true,,2,Decent selection but ran out of bread by the time I got there.,49,true
433e8bea-6cbb-4bfd-b4e5-ce33c0c10163,2025-01-15T12:40:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",5,true
e6a8206b-ef6c-4025-935f-dba71349b2d4,2023-07-01T08:55:13.000Z,true,,3,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",22,true
db137377-90a2-4424-8a45-8c0c49d71798,2025-05-15T22:05:13.000Z,true,,1,Closed when I arrived despite being listed as open. Third time this has happened.,4,false
24442130-2fec-4338-966c-e9d00df55567,2023-11-23T15:55:13.000Z,true,,3,The new volunteer coordinator has made a big improvement. Much smoother process.,16,true
0dc09bc5-59e4-4122-9e50-2ece799d4800,2025-07-02T13:38:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,19,true
b8b5c2ba-0153-4706-bda1-f79e75d1071a,2024-10-28T04:49:13.000Z,true,,3,Huge variety today including fresh eggs and dairy. Really helped my family this week.,15,false
263a0af6-e645-49e2-a8aa-84ff986db264,2024-04-18T08:47:13.000Z,true,,3,Mixed visit. Long line but staff were friendly once inside.,43,true
7203f135-873e-498a-ba0e-e15924480a7f,2025-01-16T01:47:13.000Z,true,,4,Very organized and efficient. Was in and out in 15 minutes with a full bag.,15,true
b00a797d-7337-4f1a-9ff6-de1fe9cd14b1,2023-11-06T22:30:13.000Z,true,,3,Staff seemed short-handed today which slowed things down.,41,false
81abed5f-20db-4845-b920-c2145670e833,2025-12-26T01:35:13.000Z,true,,5,Very organized and efficient. Was in and out in 15 minutes with a full bag.,20,true
9451efe6-28d7-4f8c-81de-124f9c573ab0,2023-08-07T05:31:13.000Z,true,,3,Fresh bread and vegetables today. Everything was clean and well presented.,29,true
33393125-b12e-483d-b25b-71670eb67e30,2024-10-23T07:02:13.000Z,true,,1,,7,false
ba4709a6-c56f-4363-ba36-c6af4f2bfc7f,2024-01-28T11:54:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,23,true
0b8c2a97-4e5b-43b1-9911-87371119f80b,2024-08-30T18:50:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,9,true
29082d15-f6ba-4207-a9f2-d35467d6f17a,2024-12-19T13:05:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,29,true
b036a3ba-e487-48b4-8d00-e469bfcdeeed,2024-06-30T02:27:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,9,true
c1548f00-8801-48a7-b7a0-8bd645514924,2025-07-20T10:50:13.000Z,true,,4,Very organized and efficient. Was in and out in 15 minutes with a full bag.,23,true
283283ce-bb39-450b-b2a9-40cec6032b99,2023-08-03T01:15:13.000Z,false,Outside of their service zip code area,2,Waited over an hour only to be told they couldn't help me without an ID I didn't know I needed.,,false
8d34e0e3-37e5-4f88-9f4b-16f162dc325a,2024-09-08T02:45:13.000Z,true,,4,Fresh bread and vegetables today. Everything was clean and well presented.,17,true
40706196-341e-4f2b-94e9-7093da219e0d,2025-09-01T18:24:13.000Z,true,,2,Staff seemed short-handed today which slowed things down.,73,true
3ff57e95-dbff-4578-b975-5cbf7fc9881f,2024-09-30T02:01:13.000Z,true,,5,The staff speak Spanish which made everything so much easier for my mother.,12,true
e64c7033-d482-4336-97d4-83a79c449974,2025-03-15T12:51:13.000Z,true,,3,"Inconsistent — great last week, limited this week. Hard to plan around.",52,false
24ba9158-5c6b-4b3a-a7e6-112697e4aee4,2024-04-01T03:06:13.000Z,false,"Wait time was too long, had to leave for work",1,Arrived at 10am and was told they were already out of food. Very disappointing.,,false
2bc4d75b-ebc1-49ac-92ed-89931aeab2df,2025-01-25T03:01:13.000Z,true,,4,They had halal options available which was so important for my family.,27,true
9aaf90da-cd70-48b5-9c36-6249210fa538,2023-08-29T07:07:13.000Z,true,,1,Closed when I arrived despite being listed as open. Third time this has happened.,52,true
20e96fe9-b3ad-45c3-96a2-063af053b74d,2023-08-29T14:08:13.000Z,true,,4,They had halal options available which was so important for my family.,29,true
074ccdc9-c628-40a1-8bb9-43a7ef56904c,2025-01-09T13:43:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,14,true
175feaa8-f250-4e42-af52-97e34230c72d,2023-06-21T20:25:13.000Z,true,,5,The volunteers remembered me from last time. Such a warm community here.,10,false
bae43422-910c-45bf-aff1-d477ae2e837f,2024-07-11T20:54:13.000Z,true,,4,Friendly atmosphere and no excessive paperwork. Felt like a real community.,13,true
7a452455-4a73-4c94-8308-21dbbcf852bb,2023-04-14T08:22:13.000Z,true,,1,Food was past its use-by date. Health concern that should be addressed.,87,false
2c073758-52e1-4906-86b4-e6e22a877674,2024-08-29T03:27:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,15,true
12203643-91ad-44e3-b803-a4f7c3e7a303,2023-08-31T18:46:13.000Z,true,,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,18,true
164eea48-39b7-485d-8895-62bbf4bcffb6,2024-08-21T22:44:13.000Z,true,,5,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",16,true
cfc0bd02-cf84-4353-b482-51eb622aabba,2025-03-23T10:17:13.000Z,true,,4,The staff speak Spanish which made everything so much easier for my mother.,27,true
12c82b67-3b04-4eb8-9a6a-11ddbe5e4dd6,2024-09-25T08:13:13.000Z,true,,5,,23,true
aa83a9c6-ab43-413c-a95d-885a615a217b,2023-12-12T19:43:13.000Z,true,,4,They had halal options available which was so important for my family.,12,true
3164f246-4b9a-4b3b-8c96-90294d9a991c,2026-03-08T19:48:13.000Z,true,,3,Okay selection today. Hoping for more variety next time.,49,true
e1da2327-792f-4c9a-bf21-bc6a00534400,2023-04-15T01:27:13.000Z,false,"Wait time was too long, had to leave for work",1,Very limited selection today — only canned beans and rice. Barely worth the trip.,,true
d7f0c0ba-6ab0-4132-ba32-d9629b4501b4,2023-03-27T12:14:13.000Z,false,Ran out of food before I reached the front,1,,,false
00b6616e-abc0-4166-a17b-55dc93f6ebeb,2025-12-16T01:44:13.000Z,true,,3,They gave us enough food for the whole week. Cannot thank them enough.,16,true
b34a6dc8-2aa8-4f9e-8cde-efe3a7a3b744,2024-10-29T03:20:13.000Z,true,,4,The new volunteer coordinator has made a big improvement. Much smoother process.,5,true
ee72abff-0e43-427f-90cc-5ed6d2468f4d,2024-02-15T13:07:13.000Z,true,,1,The listing says open until 2pm but they closed at noon. Wasted my trip.,2,false
cc63a32f-4031-440f-9ec7-81ab0c3359b7,2025-07-30T21:07:13.000Z,true,,3,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",14,false
6445ea85-5d74-47eb-9063-81f3d05a840d,2023-12-28T21:45:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,23,true
0e0fc1b9-9580-4912-8f81-7457248af4e4,2023-09-06T09:39:13.000Z,true,,3,Average visit. Got what I needed but the process felt rushed.,60,false
2fde25cd-b491-4733-ac73-bccfcbd736b0,2025-11-17T12:55:13.000Z,true,,4,"Well stocked today. Fresh produce, frozen meat, and pantry staples all available.",15,true
46546a8f-c4c3-4742-80d9-23733e74a619,2025-02-26T01:32:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,20,true
28904633-ba7f-4154-9ed1-6981c0ca8f1e,2023-12-31T07:45:13.000Z,true,,2,Closed when I arrived despite being listed as open. Third time this has happened.,45,false
d3176fe6-7f34-4e87-8c80-c28f64c53d2c,2024-03-02T12:18:13.000Z,true,,4,Great experience for the third time in a row. Consistently excellent.,8,true
f05ab4b3-18fd-4453-9a36-fe0ba030c981,2025-06-11T15:48:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",11,true
230fb162-94bb-4b41-ad06-6cf58ee5dcfa,2024-02-26T14:37:13.000Z,true,,3,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",44,true
017b8d8f-f15a-4009-bf35-1c99994769b0,2024-09-16T14:15:13.000Z,true,,2,"Inconsistent — great last week, limited this week. Hard to plan around.",37,true
1545e476-56ea-4700-96a6-c206e06955c2,2023-03-28T02:58:13.000Z,true,,3,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,15,false
a29c59dc-55e3-44e8-b183-29c25898e0a1,2024-11-05T22:08:13.000Z,true,,2,Some items were expired which was disappointing. Staff replaced them quickly.,71,false
f9b78121-a024-4cf9-9cad-9dc778813f89,2023-07-25T07:48:13.000Z,true,,2,Some items were expired which was disappointing. Staff replaced them quickly.,24,true
f256c7c6-847d-4d1e-8501-a66807164b87,2024-08-03T12:50:13.000Z,true,,4,The volunteers remembered me from last time. Such a warm community here.,8,true
a220dc16-9794-4724-94b6-20557827bef4,2024-04-24T05:31:13.000Z,true,,2,Average visit. Got what I needed but the process felt rushed.,26,true
d2a2d9b6-f311-4e85-99fe-adea2776fc2e,2026-01-14T00:50:13.000Z,true,,4,,15,true
91c40882-604e-4b1d-8362-3339a5d3edc7,2025-10-19T12:47:13.000Z,true,,5,"Wonderful experience. They had meat, dairy, and fresh fruit. More than I expected.",22,true
e57ed857-b026-4214-be00-94a6c4fdadc8,2025-04-16T12:53:13.000Z,true,,2,"Wait was longer than usual today, about 45 minutes. Staff were apologetic.",26,true
666234e5-7a44-435d-9779-0213ce8164c5,2025-03-05T21:18:13.000Z,true,,4,They had halal options available which was so important for my family.,18,true
e59ae3e4-e2c0-4ad3-8e9d-55d37f48ab30,2023-05-01T11:33:13.000Z,true,,4,They gave us enough food for the whole week. Cannot thank them enough.,5,true
cda45d2a-987e-41a2-a184-881eea47a04a,2024-05-28T08:52:13.000Z,false,Too far to travel without transportation,2,Location has moved but the listing hasn't been updated. Showed up at an empty building.,,true
d328b668-af71-4bc0-9e0a-99f11d7b9e8b,2023-08-20T06:18:13.000Z,true,,5,Huge variety today including fresh eggs and dairy. Really helped my family this week.,20,true
9369ee55-7747-40f8-92e0-9b8d44e6402f,2023-07-23T23:19:13.000Z,true,,2,Staff seemed short-handed today which slowed things down.,45,true
1f6a9ec7-0a08-4b9d-a062-4601f54c4e32,2023-10-03T06:55:13.000Z,true,,4,Very organized and efficient. Was in and out in 15 minutes with a full bag.,12,true
6ddd0693-e415-47a2-b420-9be722296966,2023-08-29T15:34:13.000Z,true,,3,Good but the distribution area felt cramped with so many people.,69,false
3d9b68e3-aad8-4a10-be8e-9099bfc183da,2025-06-12T16:12:13.000Z,true,,4,The volunteers remembered me from last time. Such a warm community here.,24,false
92901756-fe7a-444b-8503-fb36f052a9d9,2025-02-11T03:23:13.000Z,true,,4,Very organized and efficient. Was in and out in 15 minutes with a full bag.,24,true
1ef53533-00a9-4897-a997-a2de77b0ea5a,2025-12-04T08:01:13.000Z,false,Location was closed when I arrived,1,Waited over an hour only to be told they couldn't help me without an ID I didn't know I needed.,,true
6a9768cd-3e8b-429a-bd76-0f225034a199,2023-08-12T05:22:13.000Z,true,,5,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",28,true
337ea887-5b94-4d0e-9092-f804353e8666,2023-10-30T10:14:13.000Z,true,,4,"Really impressed with the selection. Got fresh vegetables, bread, and canned goods. Will definitely return.",16,true
da37edbc-8844-4461-b04b-5c05b994c156,2025-05-29T04:25:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,26,true
1ffb5ded-7aaa-4c25-874a-6eeee7958ae9,2023-11-25T02:32:13.000Z,false,Too far to travel without transportation,1,Staff were dismissive and made me feel unwelcome. Will not be returning.,,false
bdd6edd8-6e33-44af-80e3-2be18a22b043,2025-08-30T16:56:13.000Z,true,,3,Some items were expired which was disappointing. Staff replaced them quickly.,39,true
6cf781b3-4f21-426e-80f2-aff68f1e4c9a,2025-08-16T19:54:13.000Z,true,,2,The hours changed recently and weren't updated online. Worth calling ahead.,74,false
8eca3b22-3e77-4ee3-95e4-ab432758d675,2025-08-29T06:27:13.000Z,true,,1,Staff were dismissive and made me feel unwelcome. Will not be returning.,40,true
46ddd3ae-526a-4116-8fcb-1a5bc170479d,2025-03-04T18:15:13.000Z,true,,5,Fresh bread and vegetables today. Everything was clean and well presented.,29,true
56aaadd9-3180-4bfd-9408-750abd10d703,2024-11-18T12:58:13.000Z,true,,5,They gave us enough food for the whole week. Cannot thank them enough.,9,true
28a35199-35b8-43c2-8af5-b5ad6b601030,2023-11-10T02:14:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,7,true
c84a643a-d38a-43ab-bb6c-54489dee8fce,2026-03-03T11:33:13.000Z,true,,3,Very organized and efficient. Was in and out in 15 minutes with a full bag.,19,true
ccd35974-47f2-46d5-871d-9de1767b705e,2024-08-06T16:13:13.000Z,true,,5,,17,true
edd07df8-2067-473a-9be8-5244aaa7a70d,2025-09-08T02:29:13.000Z,true,,2,Turned away after waiting 90 minutes. No explanation given.,73,false
916d4771-bf90-4e23-a758-6333d01bb402,2024-11-21T01:08:13.000Z,true,,4,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,27,true
306d0c26-081b-44ac-ad6b-79bbe4f2b2b3,2023-04-20T15:59:13.000Z,true,,4,"Staff were so helpful and respectful. No judgment, just genuine kindness. Thank you.",23,true
5900ce0f-4353-4d17-8110-101fc9ecb40f,2023-04-20T23:19:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,20,true
4f7310c0-7f9b-481f-bdef-4a8f589e31f5,2024-09-07T14:40:13.000Z,true,,5,,14,true
5f56546f-5b48-48bb-9ff1-e3e48d3b17d0,2025-05-21T10:49:13.000Z,true,,5,Friendly atmosphere and no excessive paperwork. Felt like a real community.,5,true
7b93457a-ed84-45d6-bab1-f6c39115728a,2024-10-16T21:58:13.000Z,true,,3,Good but the distribution area felt cramped with so many people.,70,true
58a886c7-abd3-460c-9dc0-565b4afbd466,2024-06-03T22:12:13.000Z,true,,5,The new volunteer coordinator has made a big improvement. Much smoother process.,20,true
a40a7def-b272-4f2f-8571-69d4a20b745b,2024-03-15T14:16:13.000Z,true,,5,Amazing variety of fresh produce today. The volunteers were incredibly kind and welcoming.,11,true
bd8f1272-9c48-496f-ac6b-a7bd8398e82d,2023-12-26T06:10:13.000Z,false,Ran out of food before I reached the front,1,Arrived at 10am and was told they were already out of food. Very disappointing.,,true
